prompt_id,instance_id,response,correct,message
2503,1308,,,
944,336,,,
2900,1139,,,
1765,1772,,,
3019,834,,,
3890,1502,,,
3914,610,,,
1048,983,,,
427,862,,,
400,932,,,
920,1986,,,
1032,769,,,
2793,1258,,,
2116,243,,,
3878,849,,,
3815,1197,,,
1918,1231,,,
2413,1428,,,
2204,1581,,,
2016,1118,,,
601,1893,,,
2201,598,,,
4500,1995,,,
4058,90,,,
1119,1638,,,
1450,1615,,,
2956,254,,,
3064,426,,,
3928,752,,,
4198,693,,,
2825,3,,,
3366,548,,,
2135,857,,,
871,526,,,
1872,1540,,,
2874,21,,,
2267,1964,,,
4091,1910,,,
2592,510,,,
798,1722,,,
3300,1986,,,
4479,488,,,
2758,336,,,
3138,235,,,
3922,918,,,
1795,273,,,
2634,1295,,,
1272,246,,,
1994,1421,,,
1212,1450,,,
4499,1423,,,
3076,521,,,
3127,1894,,,
2931,1958,,,
148,171,,,
2885,1551,,,
4076,1478,,,
2528,862,,,
4091,1929,,,
3037,1468,,,
4207,1212,,,
819,1501,,,
3429,265,,,
3376,23,,,
371,1433,,,
1303,920,,,
4453,1086,,,
2201,1893,,,
986,297,,,
1622,1005,,,
3443,1812,,,
1406,610,,,
1999,623,,,
1790,345,,,
2532,1926,,,
3724,1765,,,
15,1572,,,
2521,956,,,
153,64,,,
3900,1657,,,
853,1293,,,
2110,1541,,,
3359,393,,,
3729,964,,,
805,891,,,
2134,1571,,,
4133,138,,,
4103,408,,,
2059,1778,,,
2439,1605,,,
1044,526,,,
2930,277,,,
2678,1682,,,
2852,1030,,,
350,287,,,
4346,1998,,,
1818,501,,,
4188,1105,,,
2377,689,,,
3127,1624,,,
3375,1534,,,
311,93,,,
1028,1931,,,
3871,346,,,
213,114,,,
1601,1852,,,
3257,665,,,
845,696,,,
161,1733,,,
652,1839,,,
3859,1501,,,
2918,1385,,,
262,118,,,
329,1588,,,
879,1272,,,
3676,1965,,,
295,1680,,,
3214,1335,,,
3858,1736,,,
2262,998,,,
280,1100,,,
4101,65,,,
4554,1980,,,
3627,1762,,,
1493,701,,,
4437,1193,,,
2622,580,,,
2632,969,,,
820,1950,,,
3337,1136,,,
1309,862,,,
921,852,,,
3063,461,,,
1982,1318,,,
3558,1250,,,
3734,714,,,
3370,1167,,,
2097,80,,,
2960,1371,,,
1660,922,,,
3593,1987,,,
4083,1277,,,
2014,1105,,,
3087,261,,,
2986,1470,,,
4422,758,,,
3418,1049,,,
381,961,,,
4102,903,,,
484,1620,,,
3812,487,,,
1074,955,,,
1114,682,,,
4479,679,,,
4515,1710,,,
1798,1025,,,
2265,1379,,,
716,355,,,
1792,139,,,
1933,888,,,
2897,960,,,
1626,267,,,
61,501,,,
624,408,,,
2282,1174,,,
1590,319,,,
395,689,,,
3926,1350,,,
2599,1060,,,
1383,1729,,,
4131,769,,,
2598,853,,,
1901,1595,,,
3625,1346,,,
3398,1954,,,
1887,1152,,,
2631,148,,,
4024,1453,,,
3473,550,,,
3704,1323,,,
524,1522,,,
2248,808,,,
4363,847,,,
187,925,,,
1644,629,,,
92,620,,,
432,868,,,
3827,1067,,,
1915,704,,,
3055,355,,,
3665,863,,,
3059,1630,,,
1286,1093,,,
3270,299,,,
211,622,,,
4308,1906,,,
1460,1029,,,
2874,1655,,,
1522,646,,,
3481,1914,,,
1990,984,,,
3949,1999,,,
2218,177,,,
573,43,,,
1186,1832,,,
4249,1011,,,
4387,1420,,,
3274,832,,,
3600,184,,,
869,1581,,,
742,125,,,
1059,224,,,
1077,577,,,
1645,420,,,
1394,1172,,,
633,1683,,,
2213,746,,,
1395,1598,,,
2703,824,,,
1334,704,,,
3167,1268,,,
692,1956,,,
907,1396,,,
4103,1966,,,
1231,1,,,
2794,1285,,,
2568,75,,,
3307,1512,,,
2671,1104,,,
3787,1006,,,
2215,972,,,
2288,1653,,,
3167,112,,,
3123,187,,,
1801,1256,,,
1517,390,,,
3143,1860,,,
2659,815,,,
2350,377,,,
2402,1176,,,
640,1981,,,
917,1026,,,
4368,1113,,,
818,721,,,
4465,915,,,
2874,22,,,
715,1582,,,
1793,1471,,,
3204,1694,,,
3776,191,,,
1573,1085,,,
4288,677,,,
153,870,,,
2836,846,,,
1211,374,,,
486,49,,,
1728,1419,,,
4528,1615,,,
841,209,,,
1815,389,,,
3729,470,,,
3597,741,,,
4303,566,,,
2524,407,,,
836,983,,,
4505,340,,,
4166,494,,,
673,736,,,
2182,951,,,
3204,937,,,
1128,1880,,,
1390,1890,,,
234,107,,,
624,1934,,,
2189,1461,,,
4380,1538,,,
2045,799,,,
1663,1373,,,
2037,1774,,,
2714,1848,,,
2239,905,,,
500,1023,,,
817,881,,,
933,1182,,,
1548,816,,,
3715,905,,,
1417,1091,,,
1736,1888,,,
3264,1156,,,
95,1575,,,
1640,1554,,,
13,1180,,,
4262,1494,,,
4040,1316,,,
3312,1210,,,
2441,1523,,,
3931,1713,,,
4050,1811,,,
387,1284,,,
88,1297,,,
3538,431,,,
4053,225,,,
3653,324,,,
909,782,,,
4558,1814,,,
1990,202,,,
3900,1962,,,
3164,647,,,
1211,319,,,
3130,873,,,
21,1357,,,
4053,468,,,
3532,349,,,
4049,1726,,,
550,1952,,,
3489,1943,,,
1556,884,,,
786,1874,,,
4185,1639,,,
1235,987,,,
350,1242,,,
2365,154,,,
4391,1772,,,
4329,1499,,,
3311,847,,,
413,1562,,,
2514,1900,,,
863,1701,,,
4202,1463,,,
3270,1975,,,
1865,764,,,
375,215,,,
1897,817,,,
1357,1156,,,
3247,850,,,
2494,1102,,,
2755,1437,,,
3360,1059,,,
2153,764,,,
3602,134,,,
3919,1472,,,
2504,181,,,
915,1892,,,
698,1803,,,
3366,333,,,
310,850,,,
2708,1395,,,
1935,357,,,
171,820,,,
3245,1177,,,
2098,1211,,,
278,851,,,
4081,842,,,
129,1487,,,
1924,1852,,,
2502,1798,,,
1096,593,,,
2821,61,,,
960,878,,,
3780,297,,,
445,544,,,
1035,20,,,
580,170,,,
3135,722,,,
837,1065,,,
1575,1245,,,
3331,338,,,
1192,1762,,,
3282,254,,,
3896,1820,,,
90,777,,,
3878,1318,,,
2325,1870,,,
1469,560,,,
988,1471,,,
2785,1963,,,
2068,1320,,,
561,1833,,,
2088,1004,,,
3338,891,,,
1162,441,,,
2859,1841,,,
1441,1552,,,
3368,545,,,
28,1852,,,
1179,813,,,
1461,1142,,,
948,1205,,,
3552,208,,,
210,848,,,
4278,1130,,,
3820,1965,,,
3077,532,,,
2318,294,,,
4315,188,,,
87,1580,,,
1187,1070,,,
1945,728,,,
1669,449,,,
3087,985,,,
1936,20,,,
4223,1097,,,
2500,328,,,
1611,1319,,,
693,1199,,,
35,1513,,,
3424,1370,,,
3037,834,,,
3763,848,,,
2007,1018,,,
2736,1944,,,
708,1031,,,
4026,1376,,,
2613,75,,,
2835,1923,,,
2128,743,,,
3165,1428,,,
1825,1950,,,
2895,853,,,
1024,804,,,
218,183,,,
1366,1430,,,
683,1143,,,
2552,611,,,
394,1971,,,
741,1576,,,
1262,1689,,,
4555,1378,,,
2051,767,,,
1588,1591,,,
727,1954,,,
2771,1525,,,
3084,31,,,
4305,528,,,
4044,1840,,,
100,230,,,
1850,169,,,
2842,1386,,,
3806,1443,,,
838,1166,,,
4133,1522,,,
4135,235,,,
683,440,,,
4076,599,,,
225,60,,,
1612,1356,,,
273,1933,,,
2897,855,,,
3446,176,,,
4196,1944,,,
3790,1661,,,
478,31,,,
2545,1305,,,
618,721,,,
1086,1832,,,
2127,1541,,,
3204,682,,,
40,752,,,
2767,1820,,,
782,16,,,
3289,1370,,,
2125,853,,,
4537,308,,,
1944,1967,,,
2690,1475,,,
1751,1668,,,
2005,902,,,
3759,1868,,,
3231,334,,,
2171,1089,,,
967,473,,,
3804,1242,,,
3386,1171,,,
3837,1678,,,
3898,1870,,,
508,1398,,,
78,1551,,,
3252,1780,,,
2347,527,,,
1882,1503,,,
2601,1705,,,
2722,1857,,,
3817,418,,,
1956,74,,,
671,668,,,
3962,1895,,,
1982,1041,,,
374,389,,,
1909,1287,,,
1894,271,,,
1485,362,,,
2216,489,,,
3524,1784,,,
3784,1708,,,
2796,371,,,
4193,474,,,
2214,1658,,,
2854,1060,,,
975,1375,,,
2,1419,,,
2534,262,,,
4553,1443,,,
2356,833,,,
4473,1797,,,
362,600,,,
2545,1402,,,
3680,1676,,,
1822,294,,,
982,69,,,
4541,1217,,,
777,1762,,,
2889,726,,,
3246,1074,,,
163,1738,,,
2859,1452,,,
2428,1184,,,
1360,1240,,,
4057,284,,,
431,1441,,,
3816,1888,,,
3018,1778,,,
2507,647,,,
4004,84,,,
3469,332,,,
984,1102,,,
882,740,,,
901,1609,,,
429,1425,,,
4061,135,,,
3964,1877,,,
3290,105,,,
2572,1137,,,
3771,622,,,
3037,319,,,
2432,222,,,
2945,373,,,
3509,377,,,
2864,85,,,
3869,1930,,,
1257,204,,,
4292,1520,,,
3824,1025,,,
1272,1126,,,
1396,54,,,
3249,1526,,,
1762,705,,,
2483,791,,,
4252,542,,,
2834,242,,,
2251,391,,,
207,895,,,
1704,1437,,,
87,769,,,
4256,1962,,,
2162,1534,,,
3189,1137,,,
4432,1509,,,
2926,1158,,,
3496,1806,,,
95,1401,,,
3639,1196,,,
3178,1845,,,
1526,1402,,,
3420,472,,,
1832,1565,,,
4357,138,,,
1109,233,,,
3437,759,,,
3995,1977,,,
283,571,,,
3714,1964,,,
3696,1857,,,
3827,21,,,
3682,1766,,,
3142,502,,,
3929,240,,,
342,1874,,,
1720,1363,,,
3408,44,,,
1210,1216,,,
3156,407,,,
1869,323,,,
4169,321,,,
3929,1060,,,
1541,611,,,
3724,1759,,,
585,368,,,
716,766,,,
462,1685,,,
3672,1157,,,
1999,1076,,,
2999,1382,,,
1033,1009,,,
1090,1324,,,
3518,1096,,,
1446,249,,,
1572,581,,,
272,967,,,
3413,90,,,
4526,1660,,,
1408,1327,,,
2411,103,,,
1692,240,,,
1375,860,,,
1944,1446,,,
1615,1174,,,
2028,1693,,,
435,503,,,
1200,787,,,
1809,433,,,
1927,1167,,,
2115,1753,,,
2348,333,,,
3179,1485,,,
189,459,,,
3364,1956,,,
230,1893,,,
3169,1212,,,
2169,425,,,
1900,1154,,,
19,697,,,
3345,1211,,,
2883,1853,,,
1094,1691,,,
1599,1922,,,
2860,1438,,,
3671,486,,,
4510,879,,,
3286,1119,,,
2710,1043,,,
1179,458,,,
2562,1801,,,
757,1737,,,
1145,772,,,
4243,735,,,
2882,1241,,,
2033,1482,,,
4046,1242,,,
407,712,,,
276,1770,,,
3208,1978,,,
2222,307,,,
2129,202,,,
4454,1767,,,
2821,718,,,
2409,1579,,,
4460,586,,,
4017,217,,,
2857,1047,,,
2058,1289,,,
894,1029,,,
976,1688,,,
4364,895,,,
82,517,,,
2146,1727,,,
1398,1084,,,
3037,1208,,,
2936,1097,,,
2609,19,,,
1201,37,,,
4440,1999,,,
54,409,,,
2717,1554,,,
2076,1741,,,
3725,201,,,
3440,1984,,,
1107,806,,,
3063,432,,,
2793,1181,,,
250,1038,,,
4023,1562,,,
3559,185,,,
4446,499,,,
3746,1221,,,
4566,794,,,
3329,671,,,
229,1932,,,
1513,1061,,,
352,1379,,,
1918,703,,,
1091,67,,,
1415,1739,,,
1026,585,,,
2089,1323,,,
630,998,,,
4031,53,,,
286,1503,,,
780,793,,,
2734,1868,,,
3366,429,,,
3478,1622,,,
1751,1897,,,
1104,1888,,,
4529,792,,,
3959,437,,,
4399,1383,,,
4060,788,,,
1337,1639,,,
4356,1567,,,
4169,1344,,,
1702,1498,,,
639,1929,,,
2110,1130,,,
1321,507,,,
2598,162,,,
3039,274,,,
3428,719,,,
1456,1904,,,
948,1521,,,
3975,550,,,
3290,1749,,,
2598,63,,,
2520,165,,,
963,961,,,
3582,1738,,,
69,1974,,,
1966,1512,,,
1633,497,,,
1533,57,,,
4545,1622,,,
4249,645,,,
55,1231,,,
3951,196,,,
37,1325,,,
162,1256,,,
2719,871,,,
659,373,,,
346,1370,,,
1499,1740,,,
4421,793,,,
4090,1732,,,
2619,177,,,
2839,681,,,
665,236,,,
1258,1656,,,
177,1731,,,
1234,598,,,
1335,1126,,,
30,851,,,
690,249,,,
4102,1726,,,
3027,99,,,
2496,189,,,
3075,92,,,
2278,545,,,
560,1118,,,
3341,1195,,,
2310,904,,,
4444,1037,,,
4179,1923,,,
571,1391,,,
466,35,,,
2257,80,,,
3404,38,,,
3481,1437,,,
1104,16,,,
3913,26,,,
2680,967,,,
150,425,,,
819,726,,,
2982,501,,,
1435,881,,,
3403,1431,,,
3752,734,,,
2121,331,,,
2313,744,,,
1432,1736,,,
426,300,,,
1927,1618,,,
3340,1421,,,
464,1508,,,
4037,567,,,
4484,329,,,
2866,9,,,
2452,907,,,
4553,1575,,,
1582,852,,,
1691,1357,,,
112,770,,,
3124,903,,,
4258,1617,,,
4139,67,,,
1189,321,,,
1995,1441,,,
1813,693,,,
3337,1610,,,
4487,283,,,
87,1601,,,
3575,1209,,,
410,1670,,,
737,1139,,,
2177,1645,,,
2814,1999,,,
3736,1157,,,
1287,1808,,,
1921,1567,,,
1128,1932,,,
3366,1310,,,
4072,108,,,
633,304,,,
2247,471,,,
4458,1523,,,
2870,1863,,,
4195,1433,,,
836,1085,,,
3861,615,,,
58,902,,,
802,813,,,
3061,1402,,,
371,985,,,
896,779,,,
3626,551,,,
4163,1406,,,
4054,1911,,,
1109,531,,,
232,886,,,
1083,389,,,
2939,703,,,
617,1048,,,
1096,719,,,
999,1151,,,
1298,62,,,
2959,1546,,,
1059,1442,,,
1998,1606,,,
1902,1839,,,
1253,430,,,
3774,1142,,,
31,938,,,
2253,1252,,,
1658,935,,,
3998,315,,,
2856,69,,,
4240,1243,,,
1354,1963,,,
865,417,,,
2882,1859,,,
4492,645,,,
3120,357,,,
2707,245,,,
1047,1367,,,
648,1314,,,
3601,1414,,,
1770,207,,,
3721,915,,,
698,1249,,,
2369,266,,,
1383,123,,,
3914,1023,,,
2803,1748,,,
3854,980,,,
2539,534,,,
928,1238,,,
2598,1139,,,
1539,939,,,
2508,845,,,
3923,1455,,,
1998,741,,,
3456,984,,,
1329,377,,,
3233,1272,,,
1092,1854,,,
2901,14,,,
668,1637,,,
4338,26,,,
1994,529,,,
587,1930,,,
1491,1289,,,
2519,1540,,,
3941,391,,,
3770,1909,,,
1976,1300,,,
3642,1404,,,
3867,1789,,,
4026,1350,,,
1441,1193,,,
2163,563,,,
2491,1975,,,
1604,977,,,
2564,1084,,,
1657,393,,,
2874,5,,,
2552,1328,,,
3879,457,,,
4352,1578,,,
4155,1571,,,
1382,741,,,
3157,814,,,
3035,1744,,,
3997,1242,,,
925,832,,,
2831,1301,,,
3406,1248,,,
2578,1078,,,
1868,1990,,,
4349,1458,,,
360,1614,,,
1314,860,,,
393,441,,,
1899,273,,,
2266,1393,,,
4479,42,,,
157,796,,,
2489,1982,,,
1051,1220,,,
2457,1935,,,
3950,401,,,
3512,1672,,,
424,339,,,
256,909,,,
418,168,,,
2408,416,,,
79,1122,,,
552,205,,,
3514,828,,,
2972,791,,,
4051,211,,,
1913,121,,,
4008,1547,,,
3482,1912,,,
1069,172,,,
2415,1582,,,
1407,1103,,,
3401,1468,,,
3203,1958,,,
1161,324,,,
1056,97,,,
3069,1931,,,
2195,587,,,
1290,167,,,
277,541,,,
1852,817,,,
3461,137,,,
1937,348,,,
445,53,,,
709,158,,,
2251,1523,,,
491,1958,,,
841,13,,,
2785,1521,,,
1244,207,,,
3915,959,,,
2027,1516,,,
912,244,,,
953,719,,,
3859,1458,,,
1546,833,,,
1529,139,,,
3321,1827,,,
2606,1348,,,
552,509,,,
2169,1012,,,
4121,1366,,,
2753,1280,,,
3532,965,,,
106,1897,,,
96,1376,,,
551,1540,,,
4376,738,,,
2230,991,,,
1055,1827,,,
1868,1545,,,
1823,1847,,,
2767,1812,,,
4424,1800,,,
2289,463,,,
3761,491,,,
2568,770,,,
1372,487,,,
1324,1378,,,
4518,1971,,,
2033,77,,,
2709,1761,,,
3500,404,,,
3484,1919,,,
4037,875,,,
3998,1144,,,
691,786,,,
2960,885,,,
2090,830,,,
166,1529,,,
1416,178,,,
1393,1787,,,
3617,1630,,,
1371,1521,,,
2526,1222,,,
3900,967,,,
1982,80,,,
3377,1935,,,
2721,1332,,,
88,1818,,,
358,493,,,
1701,296,,,
1201,1339,,,
133,753,,,
318,458,,,
466,858,,,
3626,1203,,,
2521,1478,,,
3802,830,,,
3410,1278,,,
566,1373,,,
2615,539,,,
2525,1737,,,
1221,1600,,,
3788,769,,,
4221,944,,,
4101,225,,,
2092,570,,,
2725,690,,,
2668,822,,,
2179,858,,,
440,770,,,
2383,1092,,,
1476,1406,,,
2085,557,,,
1048,165,,,
3360,157,,,
1204,1357,,,
513,185,,,
3631,323,,,
3715,207,,,
3050,1633,,,
2245,249,,,
1884,739,,,
1647,1950,,,
2565,87,,,
1939,863,,,
3357,1016,,,
161,542,,,
2325,255,,,
2679,1745,,,
1778,975,,,
1537,0,,,
2908,1678,,,
1463,1935,,,
4306,1167,,,
3932,1335,,,
1865,1808,,,
2804,1880,,,
3830,1728,,,
1662,36,,,
2081,771,,,
4286,176,,,
827,372,,,
1856,1061,,,
2065,1797,,,
165,412,,,
4038,589,,,
1949,1771,,,
2325,1229,,,
2855,753,,,
2085,12,,,
1746,882,,,
423,815,,,
1516,1138,,,
1929,815,,,
3549,455,,,
2602,740,,,
851,403,,,
1499,317,,,
1279,989,,,
2458,1758,,,
3990,137,,,
2126,1003,,,
181,1049,,,
4519,456,,,
3139,1867,,,
1601,396,,,
3847,645,,,
1319,772,,,
461,159,,,
2027,1528,,,
1930,1312,,,
2909,1033,,,
375,1485,,,
2719,1128,,,
609,415,,,
3353,888,,,
404,630,,,
1052,1784,,,
2084,1794,,,
1107,1767,,,
2740,342,,,
803,1905,,,
237,1434,,,
4089,456,,,
753,168,,,
3067,384,,,
2990,999,,,
2720,288,,,
4482,430,,,
4183,64,,,
454,306,,,
2237,1727,,,
438,1923,,,
2293,608,,,
1274,219,,,
1277,1392,,,
2509,977,,,
2859,1178,,,
3298,1999,,,
2563,255,,,
597,651,,,
660,308,,,
1310,1783,,,
3114,1998,,,
3122,1526,,,
734,1724,,,
1103,1829,,,
2690,1167,,,
1950,1898,,,
4283,262,,,
298,1167,,,
4079,1007,,,
4335,1698,,,
632,465,,,
764,969,,,
2092,1359,,,
2896,495,,,
178,1732,,,
2930,227,,,
1872,916,,,
2600,1967,,,
2130,215,,,
573,1264,,,
3946,785,,,
923,764,,,
2794,1877,,,
4170,1856,,,
2634,1046,,,
3002,1286,,,
4162,484,,,
1017,688,,,
3291,240,,,
3625,1846,,,
1934,1073,,,
1456,1844,,,
4319,1121,,,
1102,1562,,,
2329,486,,,
3435,1621,,,
2063,1738,,,
146,761,,,
3611,701,,,
1009,719,,,
3443,1348,,,
1125,297,,,
624,795,,,
4500,82,,,
3059,385,,,
3628,1421,,,
1991,1708,,,
2650,645,,,
1102,927,,,
77,1336,,,
6,1027,,,
3843,1355,,,
3655,1836,,,
613,1391,,,
2622,1594,,,
348,860,,,
2425,1340,,,
1290,1063,,,
459,305,,,
2637,633,,,
3233,149,,,
4202,973,,,
3007,627,,,
3523,892,,,
3736,452,,,
3863,1246,,,
648,1675,,,
2567,1046,,,
1592,1122,,,
1810,51,,,
3543,1689,,,
201,300,,,
4237,1637,,,
352,1205,,,
318,566,,,
916,1838,,,
370,405,,,
659,1495,,,
2386,1630,,,
3503,130,,,
805,1411,,,
419,1803,,,
1816,1101,,,
1248,445,,,
4073,894,,,
4307,169,,,
4399,736,,,
4201,649,,,
823,915,,,
4512,1263,,,
1737,974,,,
320,1997,,,
2357,1207,,,
3277,1529,,,
961,341,,,
3236,1904,,,
2039,89,,,
4387,534,,,
955,623,,,
3419,936,,,
4263,1134,,,
3968,1857,,,
4493,839,,,
2955,863,,,
743,382,,,
4424,1023,,,
2963,67,,,
3527,220,,,
383,1503,,,
2940,713,,,
295,304,,,
3202,1716,,,
2802,796,,,
3357,1255,,,
4498,1685,,,
1344,1607,,,
3189,594,,,
4015,130,,,
1477,425,,,
4395,1362,,,
287,1047,,,
100,1873,,,
4019,1106,,,
1309,634,,,
4095,1915,,,
1313,1205,,,
14,1840,,,
941,1419,,,
2435,1837,,,
3753,612,,,
1294,1369,,,
1620,616,,,
3842,1683,,,
1768,278,,,
2950,635,,,
3523,10,,,
2371,1229,,,
148,1688,,,
3910,28,,,
4326,1112,,,
1872,1969,,,
241,829,,,
4475,96,,,
1861,1637,,,
417,112,,,
3358,635,,,
3719,1782,,,
4365,1358,,,
3114,182,,,
866,83,,,
2141,1288,,,
2908,320,,,
2382,1679,,,
1714,1606,,,
3453,448,,,
3870,1874,,,
666,633,,,
2182,1655,,,
3250,1661,,,
4033,591,,,
2209,1730,,,
296,552,,,
3647,428,,,
3178,1202,,,
4419,1174,,,
4320,1999,,,
3505,470,,,
3770,363,,,
3125,767,,,
573,1205,,,
2832,434,,,
4122,725,,,
847,102,,,
704,1315,,,
3565,92,,,
2552,1692,,,
2972,565,,,
3616,789,,,
381,256,,,
2945,389,,,
3065,1126,,,
3373,1315,,,
1738,720,,,
2547,749,,,
2088,589,,,
749,1983,,,
4226,37,,,
409,981,,,
3681,1458,,,
1757,988,,,
1229,703,,,
136,764,,,
271,1130,,,
1129,1954,,,
2931,1481,,,
4439,1454,,,
2903,619,,,
3594,1423,,,
2778,1915,,,
1794,1128,,,
2015,335,,,
3940,692,,,
3999,1689,,,
4044,484,,,
2029,1328,,,
154,1190,,,
1678,503,,,
834,18,,,
3175,654,,,
4153,897,,,
4035,372,,,
908,396,,,
1349,1268,,,
3487,10,,,
903,1442,,,
3113,1321,,,
2375,836,,,
4030,1237,,,
1289,646,,,
105,1665,,,
868,386,,,
1204,837,,,
2203,52,,,
482,98,,,
1161,1587,,,
3145,598,,,
2433,612,,,
2694,1695,,,
199,889,,,
484,1798,,,
2869,1525,,,
2481,494,,,
262,1996,,,
4255,768,,,
305,1972,,,
1751,770,,,
4160,1098,,,
3367,1419,,,
3844,121,,,
1987,553,,,
4365,1350,,,
4278,417,,,
4012,724,,,
1133,686,,,
2599,532,,,
3166,1522,,,
817,45,,,
3286,103,,,
1799,1654,,,
110,1295,,,
1696,322,,,
2366,836,,,
2086,1018,,,
4413,1375,,,
1843,954,,,
498,1231,,,
230,1334,,,
250,1801,,,
666,1260,,,
2441,1014,,,
1874,57,,,
2624,1121,,,
1320,545,,,
2577,189,,,
1896,77,,,
148,1984,,,
4124,1686,,,
2331,1742,,,
892,372,,,
3671,1111,,,
3462,1252,,,
2634,1603,,,
2277,513,,,
3467,233,,,
1280,273,,,
4294,1694,,,
4165,408,,,
1632,1725,,,
3013,827,,,
836,1984,,,
4377,1522,,,
3167,954,,,
1315,34,,,
1218,1272,,,
2825,974,,,
1301,1890,,,
3794,1044,,,
2745,1300,,,
3390,1710,,,
467,274,,,
35,89,,,
1391,1921,,,
2095,1155,,,
313,720,,,
1087,996,,,
1882,1742,,,
2407,562,,,
326,1536,,,
3122,1844,,,
3206,960,,,
3926,1388,,,
3788,732,,,
856,702,,,
1547,600,,,
3015,167,,,
661,258,,,
3095,168,,,
4350,1638,,,
364,1484,,,
2201,253,,,
858,126,,,
4333,830,,,
1392,1058,,,
4251,1391,,,
100,873,,,
2825,814,,,
582,1184,,,
3462,1950,,,
3376,1632,,,
3618,970,,,
364,888,,,
4548,1713,,,
962,1338,,,
1507,754,,,
1824,1221,,,
1066,215,,,
4091,1887,,,
4422,1033,,,
2465,1050,,,
2310,634,,,
4076,292,,,
282,482,,,
3201,482,,,
1624,1779,,,
3492,90,,,
695,800,,,
2737,1849,,,
1178,1804,,,
3973,287,,,
3279,353,,,
2709,359,,,
2364,634,,,
2539,1248,,,
2541,343,,,
1302,1391,,,
124,528,,,
1214,467,,,
1342,1554,,,
2177,50,,,
1251,754,,,
2106,125,,,
4502,186,,,
4565,498,,,
3295,1551,,,
1605,1050,,,
591,745,,,
2049,958,,,
3871,513,,,
1968,1721,,,
3875,1482,,,
644,654,,,
2518,582,,,
3078,1102,,,
348,1144,,,
1898,1770,,,
618,34,,,
921,1439,,,
4471,488,,,
264,1608,,,
1279,523,,,
3189,1704,,,
3193,225,,,
1021,1200,,,
2210,1993,,,
1019,804,,,
2084,1765,,,
3428,1943,,,
53,1403,,,
3214,1628,,,
715,595,,,
205,1174,,,
2212,55,,,
3810,216,,,
776,146,,,
4205,1448,,,
1041,739,,,
855,201,,,
1050,421,,,
2645,337,,,
3173,1930,,,
1199,1397,,,
2548,483,,,
4078,1126,,,
3432,1364,,,
1773,1022,,,
2428,439,,,
531,1530,,,
379,1458,,,
1849,449,,,
2196,849,,,
658,886,,,
2356,790,,,
782,250,,,
1660,1977,,,
585,392,,,
4325,1498,,,
869,877,,,
929,1485,,,
868,1610,,,
2617,1349,,,
81,874,,,
2867,558,,,
720,1578,,,
1941,1196,,,
1313,858,,,
2641,527,,,
971,1556,,,
3732,767,,,
18,1364,,,
2598,205,,,
2615,1469,,,
3778,1072,,,
323,810,,,
4213,1683,,,
3029,1244,,,
3473,960,,,
11,886,,,
2305,1914,,,
400,1397,,,
3241,587,,,
3802,27,,,
839,1200,,,
2482,588,,,
4222,457,,,
3848,915,,,
4417,334,,,
1784,184,,,
580,1144,,,
182,1436,,,
1660,765,,,
877,339,,,
2203,983,,,
2966,1908,,,
3269,513,,,
2279,1495,,,
2639,1848,,,
3974,1077,,,
1049,1570,,,
1278,1977,,,
3839,1356,,,
2752,987,,,
3962,1512,,,
2254,1617,,,
458,929,,,
3816,1545,,,
2245,1765,,,
229,381,,,
1866,670,,,
1801,1671,,,
3772,1288,,,
2227,773,,,
2166,1083,,,
4406,452,,,
3773,15,,,
31,246,,,
1926,1242,,,
2071,845,,,
893,1502,,,
1918,1963,,,
3298,544,,,
2423,1463,,,
746,532,,,
1558,1593,,,
3393,736,,,
2520,883,,,
593,1986,,,
36,264,,,
3232,406,,,
141,1911,,,
1880,573,,,
1407,1731,,,
3578,1634,,,
3782,1197,,,
2940,1991,,,
1960,1568,,,
548,693,,,
381,925,,,
2916,1162,,,
4101,560,,,
3326,1478,,,
2025,628,,,
734,1515,,,
303,1443,,,
681,553,,,
224,1006,,,
4477,1954,,,
3406,332,,,
2787,865,,,
2477,699,,,
3414,393,,,
793,1492,,,
1390,724,,,
2702,267,,,
1894,1303,,,
3323,547,,,
314,342,,,
3258,1923,,,
2421,251,,,
178,1679,,,
515,679,,,
2356,708,,,
3697,1619,,,
2437,1353,,,
4370,1846,,,
3355,992,,,
3891,606,,,
2519,431,,,
3175,1378,,,
4352,450,,,
2278,1103,,,
4267,1687,,,
2116,1332,,,
4334,1887,,,
581,1282,,,
3919,1962,,,
101,1301,,,
2067,861,,,
3399,1612,,,
893,1181,,,
212,1366,,,
449,546,,,
3825,329,,,
3930,726,,,
32,1930,,,
602,882,,,
3728,1754,,,
4079,540,,,
1861,1270,,,
4030,984,,,
2627,607,,,
2599,1988,,,
1654,1669,,,
1694,820,,,
310,296,,,
3725,1636,,,
4427,1111,,,
866,477,,,
928,371,,,
619,1589,,,
3710,1408,,,
894,746,,,
3549,854,,,
436,1619,,,
306,603,,,
2332,608,,,
198,384,,,
1427,1854,,,
778,1365,,,
2248,1135,,,
2404,591,,,
2463,1900,,,
722,1049,,,
2991,1987,,,
2803,746,,,
3547,655,,,
3755,1829,,,
2343,149,,,
1907,1990,,,
1949,394,,,
1957,15,,,
4353,1098,,,
2542,138,,,
3415,972,,,
2872,1253,,,
3137,1119,,,
1356,1876,,,
1919,834,,,
913,1015,,,
4026,1834,,,
222,836,,,
1770,1955,,,
1964,192,,,
3021,1048,,,
