id,n_numbers,range,std,count_small,count_large,count_duplicates,count_even,count_odd,count_div_2,count_div_3,count_div_5,count_div_7,count_primes,distance_simple,distance_max,distance_avg,easy_pairs,log_target,expr_depth,count_add,count_sub,count_mul,count_div,noncomm_ops,numbers,target,solution
1176,3,53,29.512709126747414,0,1,0,2,1,2,1,0,0,0,68,4,38.0,0,1.9590413923210936,2,1,1,0,0,1,"[38, 87, 34]",91,((38 + 87) - 34)
1177,4,64,29.274562336608895,0,1,0,0,4,0,3,0,1,1,124,47,5.5,2,1.5314789170422551,2,0,1,1,1,2,"[21, 39, 17, 81]",34,((17 / 21) * (81 - 39))
1178,3,71,35.92121007612819,0,1,0,2,1,2,1,0,0,1,124,62,23.333333333333336,0,1.4313637641589874,2,1,1,0,0,1,"[44, 18, 89]",27,(89 - (44 + 18))
1179,4,71,34.08812109811862,1,3,0,2,2,2,1,0,1,1,139,12,32.0,1,1.9493900066449128,3,1,1,1,0,1,"[6, 74, 71, 77]",89,((6 * (77 - 74)) + 71)
1180,3,12,6.429100507328637,0,3,0,0,3,0,0,1,1,1,134,2,5.333333333333329,0,1.8750612633917,2,1,1,0,0,1,"[65, 77, 67]",75,((65 + 77) - 67)
1181,3,60,32.357379374726875,0,1,0,2,1,2,3,0,0,0,54,9,28.0,0,1.8388490907372552,2,1,1,0,0,1,"[18, 27, 78]",69,((18 - 27) + 78)
1182,4,92,37.56771663720505,1,2,0,2,2,2,0,2,0,2,117,10,36.0,1,1.9395192526186185,3,1,1,1,0,1,"[52, 5, 97, 50]",87,((5 * (50 - 52)) + 97)
1183,4,11,4.856267428111155,0,0,0,3,1,3,2,1,1,1,55,16,20.75,0,1.662757831681574,3,0,2,1,0,2,"[24, 28, 30, 19]",46,((19 * (28 - 24)) - 30)
1184,3,75,42.735621363604075,0,1,0,1,2,1,1,1,0,1,30,2,47.333333333333336,0,1.9344984512435677,2,1,1,0,0,1,"[15, 88, 13]",86,((88 - 15) + 13)
1185,3,64,33.30665599145813,0,2,0,3,0,3,2,1,0,0,67,5,31.666666666666664,1,1.9084850188786497,2,1,0,0,1,1,"[76, 12, 60]",81,(76 + (60 / 12))
1186,3,39,21.0,1,0,0,2,1,2,3,1,0,0,20,2,22.0,1,1.6334684555795866,2,0,1,0,1,2,"[12, 6, 45]",43,(45 - (12 / 6))
1187,3,16,8.717797887081348,0,1,0,0,3,0,1,1,0,1,78,2,12.0,1,1.7558748556724915,2,1,1,0,0,1,"[39, 55, 41]",57,((55 - 39) + 41)
1188,3,79,44.23799272118933,1,1,0,1,2,1,1,0,0,1,91,70,19.0,1,1.2304489213782739,2,0,1,1,0,1,"[13, 87, 8]",17,((13 * 8) - 87)
1189,3,18,9.0,0,2,0,2,1,2,0,1,0,1,136,27,18.0,0,1.6127838567197355,2,1,1,0,0,1,"[59, 68, 50]",41,((59 - 68) + 50)
1190,3,73,39.145029484384516,1,2,0,1,2,1,2,1,1,1,53,12,40.333333333333336,0,1.9395192526186185,2,0,1,1,0,1,"[63, 75, 2]",87,((75 * 2) - 63)
1191,3,80,40.69807530256601,1,2,0,2,1,2,0,0,0,1,122,53,17.333333333333336,1,1.5440680443502757,2,1,1,0,0,1,"[88, 61, 8]",35,((88 - 61) + 8)
1192,3,42,23.692474191889147,0,1,0,0,3,0,2,1,0,1,64,32,4.666666666666668,0,1.3979400086720377,2,1,1,0,0,1,"[17, 15, 57]",25,(57 - (17 + 15))
1193,3,43,22.18858565419016,1,0,0,1,2,1,2,1,0,1,27,45,69.66666666666667,1,1.9590413923210936,2,1,0,1,0,0,"[3, 46, 15]",91,((3 * 15) + 46)
1194,4,88,36.927857596490306,1,3,0,0,4,0,2,0,0,2,156,19,19.5,1,1.8920946026904804,3,1,0,1,1,1,"[71, 57, 9, 97]",78,((9 + (57 * 97)) / 71)
1195,4,55,23.072349974229617,0,2,0,2,2,2,2,0,0,1,147,41,13.5,2,1.4913616938342726,3,1,1,0,1,2,"[38, 17, 51, 72]",31,(72 - (38 + (51 / 17)))
1196,4,92,40.36913012026228,1,2,0,2,2,2,2,0,1,1,97,5,42.5,2,1.9493900066449128,3,1,1,1,0,1,"[94, 27, 2, 63]",89,(27 + ((94 - 63) * 2))
1197,3,76,38.52704677669096,1,1,0,1,2,1,0,0,1,2,68,27,14.666666666666664,1,1.7481880270062005,2,1,1,0,0,1,"[7, 34, 83]",56,((7 - 34) + 83)
1198,3,56,31.77000681985028,0,1,0,0,3,0,2,1,0,1,176,88,51.333333333333336,0,1.041392685158225,2,1,1,0,0,1,"[43, 45, 99]",11,(99 - (43 + 45))
1199,4,67,30.76117683054405,0,1,0,1,3,1,1,1,2,0,106,11,31.25,1,1.8864907251724818,3,0,1,1,1,2,"[49, 21, 25, 88]",77,((21 / (49 - 25)) * 88)
1200,4,52,24.635678733630755,0,3,0,3,1,3,1,0,1,1,245,72,52.25,1,1.0791812460476249,3,1,1,0,1,2,"[84, 32, 83, 58]",12,(84 / ((32 - 83) + 58))
1201,4,61,25.462390565956948,1,1,0,2,2,2,2,1,0,0,106,21,9.5,2,1.6812412373755872,2,1,2,0,0,2,"[45, 69, 32, 8]",48,((69 - 45) + (32 - 8))
1202,4,67,31.267661675710045,2,1,0,2,2,2,1,0,0,2,28,9,54.5,0,1.9138138523837167,3,2,1,0,0,1,"[23, 6, 8, 73]",82,((23 - (6 + 8)) + 73)
1203,4,34,16.78044496827582,0,3,0,3,1,3,2,2,1,0,243,56,39.75,1,1.4471580313422192,2,0,2,1,0,2,"[57, 50, 84, 80]",28,((57 - 50) * (84 - 80))
1204,3,31,16.258331197676263,0,3,0,1,2,1,2,0,0,0,138,7,11.333333333333329,0,1.9344984512435677,2,1,1,0,0,1,"[69, 93, 62]",86,((93 - 69) + 62)
1205,4,77,33.1800642956982,0,2,0,1,3,1,2,1,1,1,162,57,11.25,1,1.591064607026499,2,0,1,2,0,1,"[19, 96, 35, 51]",39,((19 * 96) - (35 * 51))
1206,4,70,35.984950558068945,2,2,0,1,3,1,1,0,0,1,114,52,14.25,3,1.2787536009528289,2,2,1,0,0,1,"[57, 4, 1, 71]",19,((4 - 57) + (1 + 71))
1207,3,22,12.701705922171765,2,0,1,0,3,0,1,2,0,2,10,0,14.666666666666666,2,1.4313637641589874,2,1,1,0,0,1,"[27, 5, 5]",27,((27 + 5) - 5)
1208,3,20,11.015141094572204,0,3,0,0,3,0,2,0,0,1,138,2,10.666666666666671,0,1.9294189257142929,2,1,1,0,0,1,"[67, 87, 69]",85,((67 + 87) - 69)
1209,3,38,20.64784088793144,1,0,0,2,1,2,0,0,0,1,0,49,63.33333333333333,0,1.9777236052888478,2,2,0,0,0,0,"[46, 41, 8]",95,((46 + 41) + 8)
1210,3,35,18.929694486000912,2,0,0,1,2,1,0,0,1,3,5,14,35.666666666666664,0,1.7075701760979363,2,1,0,1,0,0,"[7, 37, 2]",51,((7 * 2) + 37)
1211,3,29,15.50268793897798,2,0,0,1,2,1,2,0,0,0,8,5,22.666666666666664,0,1.5797835966168101,2,1,1,0,0,1,"[4, 9, 33]",38,((9 - 4) + 33)
1212,3,94,53.70288632839021,1,2,0,3,0,3,1,0,1,0,124,24,8.0,2,1.8692317197309762,2,0,1,0,1,2,"[4, 98, 96]",74,(98 - (96 / 4))
1213,3,36,19.5021366350801,0,2,0,2,1,2,2,1,0,1,60,31,44.666666666666664,0,1.9867717342662448,2,1,1,0,0,1,"[30, 61, 66]",97,((61 - 30) + 66)
1214,3,46,23.71356854910988,0,1,0,2,1,2,0,1,1,1,0,33,59.33333333333333,0,1.9493900066449128,2,2,0,0,0,0,"[23, 10, 56]",89,((23 + 10) + 56)
1215,3,26,13.796134724383252,0,3,0,1,2,1,2,0,0,1,156,5,10.666666666666671,0,1.9731278535996986,2,1,1,0,0,1,"[73, 78, 99]",94,((73 - 78) + 99)
1216,4,25,11.354147553500733,0,4,0,3,1,3,1,0,1,0,199,1,7.25,0,1.8808135922807914,3,1,1,0,1,2,"[74, 72, 52, 77]",76,((72 / (77 - 74)) + 52)
1217,3,28,15.88500340992514,0,0,0,2,1,2,1,1,0,1,95,28,18.333333333333336,0,1.3010299956639813,2,0,1,1,0,1,"[48, 20, 47]",20,((48 - 47) * 20)
1218,4,88,37.84617990409776,1,1,0,2,2,2,2,1,1,2,129,65,13.5,1,1.3979400086720377,2,0,2,0,1,3,"[41, 90, 21, 2]",25,((90 / 2) - (41 - 21))
1219,3,17,9.539392014169456,0,3,0,1,2,1,1,0,0,1,166,1,10.0,0,1.9912260756924949,2,1,1,0,0,1,"[99, 83, 82]",98,((99 - 83) + 82)
1220,3,14,7.571877794400366,0,3,0,0,3,0,2,0,0,1,138,12,17.33333333333333,1,1.9777236052888478,2,1,1,0,0,1,"[81, 69, 83]",95,((81 - 69) + 83)
1221,4,33,14.150971698084906,0,1,0,3,1,3,0,2,0,1,100,16,31.25,1,1.8750612633917,2,2,1,0,0,1,"[59, 40, 26, 50]",75,((59 + 40) + (26 - 50))
1222,3,1,0.5773502691896257,0,0,1,2,1,2,2,0,0,1,25,1,0.3333333333333339,1,1.0791812460476249,2,0,1,1,0,1,"[12, 13, 12]",12,(12 * (13 - 12))
1223,4,65,30.081832834231804,0,1,0,1,3,1,1,2,0,2,134,53,13.25,0,1.4313637641589874,3,1,1,0,1,2,"[47, 80, 15, 19]",27,(47 + (80 / (15 - 19)))
1224,3,50,25.16611478423583,0,1,0,0,3,0,2,3,0,0,130,60,33.333333333333336,4,1.1760912590556813,2,0,0,1,1,1,"[25, 45, 75]",15,((25 * 45) / 75)
1225,4,78,32.438403166617185,1,1,0,1,3,1,4,1,0,1,89,23,21.25,3,1.7634279935629373,3,1,1,0,1,2,"[81, 3, 30, 33]",58,((81 + (30 / 3)) - 33)
1226,3,82,41.78915329763614,0,2,0,2,1,2,0,2,0,0,130,55,18.666666666666664,0,1.568201724066995,2,1,1,0,0,1,"[92, 10, 65]",37,((92 + 10) - 65)
1227,3,29,16.46207763315433,0,1,0,1,2,1,1,1,2,0,69,0,19.0,0,1.7993405494535817,2,0,1,1,0,1,"[63, 35, 34]",63,(63 * (35 - 34))
1228,4,97,46.636895265444075,2,2,0,2,2,2,0,0,2,1,144,72,16.5,4,1.414973347970818,3,2,1,0,0,1,"[7, 98, 64, 1]",26,(98 - (7 + (64 + 1)))
1229,4,90,40.47221268969612,1,2,0,2,2,2,1,0,1,1,130,44,5.0,0,1.6989700043360187,3,2,1,0,0,1,"[61, 4, 94, 21]",50,((94 - (61 + 4)) + 21)
1230,3,8,4.618802153517007,0,0,1,0,3,0,0,0,0,3,46,0,5.333333333333332,1,1.4913616938342726,2,1,1,0,0,1,"[23, 23, 31]",31,((23 - 23) + 31)
1231,3,25,13.892443989449804,0,2,0,2,1,2,1,0,0,1,132,27,18.0,1,1.591064607026499,2,1,1,0,0,1,"[64, 66, 41]",39,((64 - 66) + 41)
1232,3,39,19.857828011475306,0,2,0,1,2,1,0,1,0,1,170,65,43.333333333333336,0,1.3010299956639813,2,1,1,0,0,1,"[59, 46, 85]",20,((59 + 46) - 85)
1233,3,19,10.214368964029708,0,0,0,1,2,1,0,1,0,2,35,58,69.66666666666667,0,1.9395192526186185,2,0,1,1,0,1,"[10, 13, 29]",87,((13 - 10) * 29)
1234,4,49,20.8246648632497,1,1,0,2,2,2,1,1,1,1,107,32,9.5,0,1.3617278360175928,3,0,2,1,0,2,"[55, 41, 6, 28]",23,((6 * (41 - 28)) - 55)
1235,4,54,25.617376914898998,0,2,0,1,3,1,0,1,1,2,134,22,0.25,1,1.6532125137753437,2,2,1,0,0,1,"[35, 13, 64, 67]",45,((35 + 13) + (64 - 67))
1236,4,62,30.91251095160879,1,2,0,1,3,1,2,0,0,2,147,49,20.25,1,1.3424226808222062,3,0,2,1,0,2,"[71, 9, 23, 66]",22,((9 * (71 - 66)) - 23)
1237,4,33,14.11854572303158,1,0,0,2,2,2,2,1,1,1,11,57,77.0,0,1.99563519459755,2,0,2,1,0,2,"[17, 9, 42, 20]",99,((17 - 20) * (9 - 42))
1238,3,35,17.55942292142123,0,2,0,2,1,2,0,0,1,1,112,15,3.3333333333333357,0,1.7853298350107671,2,1,1,0,0,1,"[41, 76, 56]",61,((41 + 76) - 56)
1239,4,17,7.32575365861197,1,0,0,2,2,2,1,1,1,2,4,35,41.5,1,1.7323937598229686,3,0,2,1,0,2,"[14, 15, 2, 19]",54,((14 * (19 - 15)) - 2)
1240,4,89,38.8587184554509,1,2,0,2,2,2,0,0,0,2,148,25,17.0,0,1.8573324964312685,2,2,1,0,0,1,"[97, 41, 8, 74]",72,((97 + 41) + (8 - 74))
1241,4,70,31.889130854676278,0,1,0,3,1,3,2,1,2,0,78,15,32.25,1,1.8388490907372552,3,2,1,0,0,1,"[84, 14, 25, 24]",69,((84 - (14 + 25)) + 24)
1242,4,39,16.680827317612277,0,1,0,3,1,3,4,1,1,0,123,18,0.75,0,1.6232492903979006,2,1,0,1,1,1,"[60, 36, 21, 48]",42,((60 + 36) * (21 / 48))
1243,4,56,25.625508125043424,0,1,0,2,2,2,1,1,3,1,115,33,1.0,1,1.568201724066995,3,1,1,0,1,2,"[14, 21, 47, 70]",37,(47 + (70 / (14 - 21)))
1244,4,38,17.404501333467348,0,4,0,1,3,1,1,1,1,2,217,25,4.75,1,1.8195439355418688,3,0,2,0,1,3,"[60, 53, 79, 91]",66,(79 - (91 / (60 - 53)))
1245,3,54,27.30079363925769,0,1,0,3,0,3,0,0,1,0,88,40,10.666666666666664,1,1.4471580313422192,2,0,0,1,1,1,"[14, 34, 68]",28,((14 / 34) * 68)
1246,3,71,35.52933060632206,1,1,0,1,2,1,1,0,0,2,69,25,9.666666666666664,0,1.6901960800285136,2,0,1,1,0,1,"[3, 41, 74]",49,((3 * 41) - 74)
1247,4,34,15.726834816113932,1,0,0,2,2,2,2,0,1,1,74,25,5.0,1,1.255272505103306,3,2,1,0,0,1,"[28, 43, 9, 12]",18,((43 - (28 + 9)) + 12)
1248,4,52,28.087660398592593,0,2,0,1,3,1,2,0,1,2,116,10,16.75,2,1.7853298350107671,3,0,2,1,0,2,"[21, 66, 19, 71]",61,((66 * (21 - 19)) - 71)
1249,3,33,16.563010998406458,0,1,0,1,2,1,1,1,0,1,78,19,3.3333333333333357,0,1.5314789170422551,2,1,1,0,0,1,"[20, 39, 53]",34,((20 - 39) + 53)
1250,3,36,19.5021366350801,0,3,0,2,1,2,0,0,1,1,112,5,27.33333333333333,0,1.9867717342662448,2,1,1,0,0,1,"[92, 61, 56]",97,((92 + 61) - 56)
1251,3,36,18.734993995195193,1,0,0,2,1,2,0,1,0,1,34,17,4.0,1,1.3617278360175928,2,1,1,0,0,1,"[40, 4, 13]",23,(40 - (4 + 13))
1252,4,69,30.75169372029233,1,1,0,2,2,2,1,2,1,0,30,30,67.5,3,2.0,2,2,1,0,0,1,"[44, 15, 70, 1]",100,((44 - 15) + (70 + 1))
1253,3,59,32.47049943153529,0,1,0,1,2,1,1,0,0,2,38,6,31.333333333333336,0,1.8195439355418688,2,1,1,0,0,1,"[13, 72, 19]",66,((13 + 72) - 19)
1254,4,74,33.52113760997181,0,3,0,4,0,4,1,2,2,0,172,18,6.5,2,1.8195439355418688,3,0,2,1,0,2,"[84, 74, 70, 10]",66,((10 * (84 - 70)) - 74)
1255,4,32,14.056433876817168,0,0,0,1,3,1,0,0,1,2,34,40,58.25,2,1.9493900066449128,2,2,1,0,0,1,"[49, 23, 34, 17]",89,((49 + 23) + (34 - 17))
1256,3,79,45.32475409015843,0,1,0,1,2,1,1,0,1,1,51,26,26.333333333333336,1,1.8129133566428555,2,0,1,1,0,1,"[91, 13, 12]",65,((13 * 12) - 91)
1257,4,65,32.57171574643661,0,2,0,1,3,1,1,0,0,3,192,41,6.75,1,1.7403626894942439,2,2,1,0,0,1,"[83, 37, 31, 96]",55,((83 + 37) + (31 - 96))
1258,3,65,32.86842456421258,1,1,0,1,2,1,2,0,0,1,6,24,59.333333333333336,2,1.9637878273455553,2,1,1,0,0,1,"[27, 3, 68]",92,((27 - 3) + 68)
1259,3,70,37.43438704364389,0,1,0,0,3,0,1,0,0,2,82,12,30.666666666666664,2,1.9395192526186185,2,1,1,0,0,1,"[29, 99, 41]",87,((29 + 99) - 41)
1260,4,72,33.079449814046185,2,1,0,1,3,1,4,1,0,1,80,50,1.25,4,1.3979400086720377,2,0,1,0,2,3,"[9, 18, 3, 75]",25,((9 - 3) / (18 / 75))
1261,4,68,30.966379618332308,0,1,0,1,3,1,2,2,0,1,110,8,36.25,1,1.9294189257142929,3,2,1,0,0,1,"[30, 25, 47, 93]",85,((47 - (30 + 25)) + 93)
1262,3,77,41.86884283091664,1,2,0,1,2,1,1,0,0,2,76,5,24.0,0,1.8692317197309762,2,1,0,0,1,1,"[2, 79, 69]",74,((79 + 69) / 2)
1263,3,77,40.63249930782009,0,2,0,2,1,2,1,1,0,0,152,61,30.0,0,1.4913616938342726,2,1,1,0,0,1,"[76, 15, 92]",31,((15 - 76) + 92)
1264,3,59,29.614185789921695,1,1,0,2,1,2,1,0,0,0,100,57,26.0,1,1.041392685158225,2,1,0,0,1,1,"[68, 9, 34]",11,((68 / 34) + 9)
1265,3,62,32.88363321370273,0,1,0,0,3,0,0,0,0,3,22,12,49.333333333333336,0,1.9294189257142929,2,1,1,0,0,1,"[23, 73, 11]",85,((23 + 73) - 11)
1266,3,34,18.58314648635514,0,3,0,3,0,3,0,0,0,0,189,69,47.66666666666667,2,1.3617278360175928,2,0,1,0,1,2,"[62, 58, 92]",23,(92 / (62 - 58))
1267,3,51,26.839026311200886,0,1,0,1,2,1,1,1,1,1,62,31,0.6666666666666679,0,1.4771212547196624,2,1,1,0,0,1,"[10, 21, 61]",30,(61 - (10 + 21))
1268,3,28,14.0118997046558,0,0,0,1,2,1,1,1,1,1,56,13,1.3333333333333321,0,1.4771212547196624,2,1,1,0,0,1,"[43, 15, 28]",30,((43 + 15) - 28)
1269,3,83,41.72529209005013,0,1,0,2,1,2,1,0,1,1,124,62,18.0,0,1.5440680443502757,2,1,1,0,0,1,"[48, 97, 14]",35,(97 - (48 + 14))
1270,3,49,27.209067116190024,0,1,0,1,2,1,1,1,1,0,90,4,35.333333333333336,0,1.9912260756924949,2,1,1,0,0,1,"[49, 45, 94]",98,((49 - 45) + 94)
1271,3,85,42.61846235299126,1,1,0,2,1,2,1,0,0,0,110,55,10.666666666666664,1,1.591064607026499,2,1,1,0,0,1,"[94, 46, 9]",39,(94 - (46 + 9))
1272,3,42,21.197484127446195,1,0,0,0,3,0,2,1,0,2,11,33,55.66666666666667,1,1.8920946026904804,2,0,1,1,0,1,"[19, 45, 3]",78,((45 - 19) * 3)
1273,3,25,12.767145334803704,1,0,0,2,1,2,1,2,0,1,0,27,38.0,1,1.7558748556724915,2,2,0,0,0,0,"[22, 5, 30]",57,((22 + 5) + 30)
1274,4,67,27.477263328068172,0,3,0,2,2,2,1,0,0,1,205,34,2.5,2,1.8129133566428555,3,0,2,0,1,3,"[68, 32, 71, 99]",65,(32 - (99 / (68 - 71)))
1275,3,56,31.240998703626616,1,2,0,3,0,3,1,1,1,0,91,31,11.0,3,1.462397997898956,2,1,0,0,1,1,"[56, 4, 60]",29,((56 + 60) / 4)
1276,4,43,17.727097901235837,0,2,0,3,1,3,3,1,0,1,129,3,24.75,0,1.8808135922807914,3,0,2,0,1,3,"[30, 73, 54, 48]",76,(73 - (54 / (30 - 48)))
1277,4,51,23.958297101421877,0,2,0,2,2,2,3,1,1,0,174,8,18.0,1,1.9138138523837167,3,0,1,1,1,2,"[78, 49, 90, 39]",82,((78 * (90 - 49)) / 39)
1278,3,21,10.816653826391969,0,3,0,2,1,2,0,0,0,1,148,27,18.0,0,1.6720978579357175,2,1,1,0,0,1,"[68, 74, 53]",47,((68 - 74) + 53)
1279,4,48,26.06402373643282,2,1,0,2,2,2,2,0,0,1,7,46,71.0,2,1.9867717342662448,3,1,1,1,0,1,"[51, 4, 46, 3]",97,(51 + ((4 - 3) * 46))
1280,3,6,3.214550253664318,0,3,0,2,1,2,2,2,0,0,191,6,3.6666666666666714,0,1.9542425094393248,2,0,1,1,0,1,"[90, 96, 95]",90,(90 * (96 - 95))
1281,4,70,29.386788414750825,1,2,0,3,1,3,2,0,0,1,108,17,14.25,4,1.7403626894942439,3,1,1,1,0,1,"[51, 2, 38, 72]",55,((51 + (2 * 38)) - 72)
1282,3,13,7.0,0,3,0,2,1,2,1,1,1,0,136,2,10.0,0,1.919078092376074,2,1,1,0,0,1,"[81, 70, 68]",83,((81 + 70) - 68)
1283,3,29,15.716233645501712,0,1,0,1,2,1,1,0,0,1,66,4,14.0,1,1.7323937598229686,2,1,1,0,0,1,"[33, 58, 29]",54,((58 - 33) + 29)
1284,3,74,37.36308338453881,0,1,0,0,3,0,1,1,2,0,140,70,30.0,1,1.3979400086720377,2,1,1,0,0,1,"[21, 95, 49]",25,(95 - (21 + 49))
1285,4,79,33.77375707064091,1,3,0,2,2,2,1,0,1,1,126,1,30.0,0,1.9138138523837167,2,2,1,0,0,1,"[63, 4, 83, 58]",82,((4 - 63) + (83 + 58))
1286,4,37,18.117670931993437,0,2,0,3,1,3,1,0,1,1,170,53,32.75,0,1.1139433523068367,2,1,2,0,0,2,"[66, 29, 32, 56]",13,((66 - 29) + (32 - 56))
1287,3,12,6.429100507328637,0,0,0,3,0,3,1,0,0,0,24,46,53.333333333333336,2,1.9637878273455553,2,0,1,1,0,1,"[34, 36, 46]",92,((36 - 34) * 46)
1288,4,64,32.41784488004511,1,2,0,3,1,3,1,0,0,1,71,18,49.75,3,1.9542425094393248,2,2,0,0,1,1,"[72, 8, 64, 17]",90,((72 / 8) + (64 + 17))
1289,3,57,29.871948937646057,0,1,0,1,2,1,2,0,0,1,48,13,46.666666666666664,0,1.9731278535996986,2,1,1,0,0,1,"[24, 81, 37]",94,((81 - 24) + 37)
1290,4,60,25.13132175858113,0,3,0,3,1,3,2,0,0,0,161,34,8.75,2,1.6232492903979006,3,0,1,1,1,2,"[54, 76, 16, 57]",42,(54 - ((16 / 76) * 57))
1291,3,51,25.632011235952593,0,1,0,2,1,2,0,1,0,0,50,21,48.0,0,1.9867717342662448,2,1,1,0,0,1,"[25, 76, 46]",97,((76 - 25) + 46)
1292,4,31,14.174507634012077,1,0,0,1,3,1,1,2,1,0,49,13,23.75,1,1.6812412373755872,3,2,0,0,1,1,"[35, 33, 4, 25]",48,(33 + ((35 + 25) / 4))
1293,3,55,29.938826518975876,0,2,0,1,2,1,0,0,2,1,182,48,27.33333333333333,0,1.6989700043360187,2,1,1,0,0,1,"[43, 91, 98]",50,((43 - 91) + 98)
1294,3,47,23.515952032609693,1,0,0,2,1,2,1,0,1,1,22,48,72.0,1,1.9867717342662448,2,1,0,1,0,0,"[2, 49, 24]",97,((2 * 24) + 49)
1295,3,46,25.73583752927682,0,1,0,2,1,2,0,1,0,0,44,3,32.666666666666664,1,1.8512583487190752,2,1,1,0,0,1,"[25, 22, 68]",71,((25 - 22) + 68)
1296,4,18,7.745966692414834,0,0,0,0,4,0,0,0,0,4,94,19,26.0,2,1.8195439355418688,3,2,1,0,0,1,"[41, 29, 47, 43]",66,((41 + (29 - 47)) + 43)
1297,4,40,18.264263832230778,0,1,0,1,3,1,2,0,0,2,134,28,4.25,0,1.591064607026499,2,2,1,0,0,1,"[27, 67, 48, 31]",39,((27 - 67) + (48 + 31))
1298,4,76,35.03688532580105,0,3,0,3,1,3,2,1,0,1,192,29,2.25,1,1.8260748027008264,2,2,1,0,0,1,"[54, 20, 89, 96]",67,((54 + 20) + (89 - 96))
1299,4,97,41.2674205639267,1,3,0,2,2,2,3,0,0,1,209,66,27.5,1,1.5185139398778875,3,1,1,1,0,1,"[99, 69, 72, 2]",33,((99 - (69 * 2)) + 72)
1300,4,30,12.579745625409124,0,0,0,3,1,3,0,2,0,1,41,40,57.25,1,1.9542425094393248,2,0,2,1,0,2,"[32, 29, 20, 50]",90,((32 - 29) * (50 - 20))
1301,4,65,31.58586181611429,0,2,1,2,2,2,2,0,0,2,170,61,21.5,2,1.4471580313422192,2,1,2,0,0,2,"[24, 61, 89, 24]",28,((24 - 61) + (89 - 24))
1302,3,20,10.408329997330664,0,1,0,2,1,2,2,3,0,0,115,30,18.333333333333336,1,1.4771212547196624,2,0,0,1,1,1,"[40, 45, 60]",30,((40 * 45) / 60)
1303,3,14,7.371114795831994,0,0,0,1,2,1,2,0,0,1,48,11,5.333333333333332,1,1.2041199826559248,2,1,1,0,0,1,"[13, 24, 27]",16,((13 - 24) + 27)
1304,4,24,11.29527924990495,0,1,0,3,1,3,2,1,0,0,133,4,20.75,0,1.8573324964312685,2,0,2,1,0,2,"[44, 45, 68, 48]",72,((44 - 68) * (45 - 48))
1305,3,37,18.520259177452136,1,0,0,1,2,1,1,0,1,1,0,25,44.0,0,1.8195439355418688,2,2,0,0,0,0,"[41, 4, 21]",66,((41 + 4) + 21)
1306,3,27,14.798648586948742,1,0,0,1,2,1,0,1,1,0,2,24,34.0,2,1.7160033436347992,2,1,1,0,0,1,"[28, 25, 1]",52,((28 + 25) - 1)
1307,3,57,28.53652630109932,1,1,0,2,1,2,2,1,0,1,0,37,64.66666666666666,1,1.9867717342662448,2,2,0,0,0,0,"[60, 3, 34]",97,((60 + 3) + 34)
1308,4,55,25.31633201446581,1,2,0,3,1,3,1,0,0,0,64,35,58.25,2,1.99563519459755,2,2,1,0,0,1,"[9, 32, 64, 58]",99,((9 - 32) + (64 + 58))
1309,4,45,20.385861113363188,0,1,0,3,1,3,2,0,0,1,83,16,10.75,1,1.6232492903979006,3,1,0,1,1,1,"[58, 13, 18, 36]",42,((58 * (18 / 36)) + 13)
1310,3,41,22.143471573656498,0,1,0,2,1,2,2,0,1,1,96,6,19.333333333333336,1,1.8864907251724818,2,1,1,0,0,1,"[48, 83, 42]",77,((83 - 48) + 42)
1311,3,78,40.36087214122113,1,1,0,1,2,1,0,1,0,2,52,21,24.0,0,1.792391689498254,2,1,1,0,0,1,"[83, 26, 5]",62,((83 - 26) + 5)
1312,4,59,24.797513316190933,0,2,0,1,3,1,1,2,1,2,152,43,17.75,0,1.4313637641589874,3,0,1,1,1,2,"[45, 53, 70, 11]",27,((45 * (53 - 11)) / 70)
1313,4,45,22.18670773233379,0,2,1,3,1,3,3,3,0,0,121,14,4.25,4,1.662757831681574,3,1,1,0,1,2,"[60, 32, 15, 60]",46,((32 - (60 / 60)) + 15)
1314,3,73,39.80368492154129,0,1,0,1,2,1,1,1,1,0,149,88,42.333333333333336,0,1.041392685158225,2,0,1,0,1,2,"[99, 26, 35]",11,(99 / (35 - 26))
1315,4,49,22.218610817660647,0,2,0,2,2,2,1,2,0,1,175,53,23.5,0,1.4313637641589874,2,1,1,0,1,2,"[80, 36, 55, 31]",27,((80 + 55) / (36 - 31))
1316,4,75,34.7598906787694,2,1,0,1,3,1,4,0,0,0,48,6,44.25,4,1.8750612633917,3,1,1,0,1,2,"[9, 6, 81, 27]",75,(81 - ((9 + 27) / 6))
1317,3,34,17.61628034896508,0,0,0,1,2,1,1,2,0,1,0,31,50.66666666666667,0,1.8808135922807914,2,2,0,0,0,0,"[20, 11, 45]",76,((20 + 11) + 45)
1318,4,80,38.12698082285912,0,3,0,2,2,2,1,1,0,1,211,26,2.5,0,1.8260748027008264,2,0,2,1,0,2,"[93, 13, 80, 92]",67,((93 - 92) * (80 - 13))
1319,4,47,21.422340363897373,1,1,1,1,3,1,1,0,3,0,98,9,24.25,1,1.8129133566428555,3,2,1,0,0,1,"[49, 56, 49, 9]",65,((49 + (56 - 49)) + 9)
